#TYPE=EXTENDED 
#OBSCODE=HRHA 
#SOFTWARE=VPhot 3.1 
#DELIM=, 
#DATE=JD 
#OBSTYPE=CCD 
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES 
M15-AC356,2455497.56343,-0.758,0.394,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2032,2455497.56343,-0.318,0.039,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2064,2455497.56343,1.524,0.050,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1544,2455497.56343,-1.198,0.006,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1543,2455497.56343,-0.527,0.009,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1567,2455497.56343,0.534,0.025,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S395,2455497.56343,-0.123,0.038,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2176,2455497.56343,0.007,0.029,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S502,2455497.56343,0.909,0.139,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S718,2455497.56343,-1.435,0.005,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S233,2455497.56343,-2.313,0.042,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S388,2455497.56343,1.488,0.200,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1497,2455497.56343,-0.579,0.009,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1990,2455497.56343,1.042,0.045,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC821,2455497.56343,-2.093,0.085,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S462,2455497.56343,-0.734,0.055,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S380,2455497.56343,1.046,0.074,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S456,2455497.56343,-0.394,0.068,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1366,2455497.56343,-1.041,0.057,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2026,2455497.56343,-0.927,0.033,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1364,2455497.56343,0.812,0.123,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1363,2455497.56343,-1.060,0.089,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1362,2455497.56343,-0.802,0.390,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S495,2455497.56343,1.528,0.209,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1663,2455497.56343,-1.260,0.044,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S451,2455497.56343,-0.193,0.058,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1636,2455497.56343,0.695,0.024,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S253,2455497.56343,-1.982,0.120,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1633,2455497.56343,-0.012,0.032,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S443,2455497.56343,-2.050,0.015,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S514,2455497.56343,0.610,0.093,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1558,2455497.56343,1.849,0.066,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S207,2455497.56343,-1.813,0.019,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1551,2455497.56343,-0.573,0.009,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S152,2455497.56343,-2.212,0.058,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2222,2455497.56343,-0.395,0.103,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC417,2455497.56343,-2.800,0.122,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S503,2455497.56343,-0.841,0.056,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S428,2455497.56343,-0.593,0.041,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC598,2455497.56343,-2.443,0.130,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1594,2455497.56343,1.548,0.077,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S419,2455497.56343,-1.038,0.090,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S389,2455497.56343,-1.406,0.015,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S712,2455497.56343,-1.405,0.006,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S425,2455497.56343,-0.351,0.078,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S679,2455497.56343,-1.503,0.006,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2038,2455497.56343,0.023,0.035,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1754,2455497.56343,-1.063,0.018,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2034,2455497.56343,-0.927,0.033,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S704,2455497.56343,-0.760,0.009,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S417,2455497.56343,-1.522,0.039,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1752,2455497.56343,0.705,0.045,SG,NO,ABS,M15-S1747,-4.195,M15-S1783,-3.909,1.08342,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S257,2455497.57605,-1.954,0.074,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S244,2455497.57605,-1.353,0.135,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1631,2455497.57605,1.636,0.051,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S155,2455497.57605,-1.418,0.268,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2047,2455497.57605,-0.235,0.014,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1606,2455497.57605,0.041,0.014,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S515,2455497.57605,-0.021,0.054,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S156,2455497.57605,-0.550,0.091,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S162,2455497.57605,-1.649,0.124,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S204,2455497.57605,-0.709,0.086,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S694,2455497.57605,-0.197,0.013,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1980,2455497.57605,-0.777,0.040,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S437,2455497.57605,-1.228,0.089,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S201,2455497.57605,-0.767,0.051,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S429,2455497.57605,-0.499,0.073,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1729,2455497.57605,0.738,0.044,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1349,2455497.57605,-2.476,0.045,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1348,2455497.57605,-1.532,0.078,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1347,2455497.57605,0.241,0.073,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1346,2455497.57605,-2.695,0.093,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2006,2455497.57605,0.085,0.042,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2005,2455497.57605,-0.437,0.052,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1343,2455497.57605,-0.498,0.248,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1722,2455497.57605,0.038,0.034,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1341,2455497.57605,-0.829,0.203,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1340,2455497.57605,-1.239,0.107,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2000,2455497.57605,-1.596,0.010,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S177,2455497.57605,-1.260,0.092,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S216,2455497.57605,-1.354,0.155,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC750,2455497.57605,-2.278,0.151,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1649,2455497.57605,0.560,0.044,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1648,2455497.57605,0.480,0.032,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1619,2455497.57605,-0.865,0.009,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1617,2455497.57605,-0.013,0.017,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC681,2455497.57605,-1.361,0.260,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1614,2455497.57605,0.429,0.025,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1613,2455497.57605,0.556,0.020,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1522,2455497.57605,2.012,0.068,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1996,2455497.57605,-1.154,0.038,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1995,2455497.57605,0.263,0.020,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S182,2455497.57605,-1.602,0.082,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S225,2455497.57605,-1.893,0.087,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2207,2455497.57605,-1.311,0.052,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1991,2455497.57605,1.541,0.082,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S206,2455497.57605,-0.720,0.094,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S205,2455497.57605,-2.009,0.027,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2203,2455497.57605,-1.056,0.029,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S189,2455497.57605,-0.464,0.080,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1083,2455497.57605,0.426,0.030,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S426,2455497.57605,-1.044,0.130,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S405,2455497.57605,-1.143,0.054,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S387,2455497.57605,0.715,0.039,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1983,2455497.57605,-0.214,0.121,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S187,2455497.57605,-1.984,0.022,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S710,2455497.57605,-1.867,0.006,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S423,2455497.57605,-1.426,0.045,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S677,2455497.57605,-0.581,0.009,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1359,2455497.57605,-1.538,0.037,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1357,2455497.57605,-1.761,0.175,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1354,2455497.57605,-1.534,0.076,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1733,2455497.57605,0.432,0.028,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1351,2455497.57605,-1.141,0.227,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1350,2455497.57605,-1.504,0.046,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S217,2455497.57605,-1.353,0.064,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2025,2455497.57605,0.215,0.048,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S153,2455497.57605,-2.149,0.060,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC307,2455497.57605,-3.051,0.134,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1585,2455497.57605,0.739,0.050,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S400,2455497.57605,0.217,0.038,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1580,2455497.57605,1.174,0.038,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S377,2455497.57605,0.677,0.063,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S183,2455497.57605,-1.136,0.130,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S192,2455497.57605,-1.036,0.115,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1962,2455497.57605,0.160,0.112,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1961,2455497.57605,0.329,0.211,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2215,2455497.57605,-0.212,0.047,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S722,2455497.57605,-0.500,0.011,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S506,2455497.57605,-1.293,0.063,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2210,2455497.57605,1.529,0.081,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S689,2455497.57605,1.298,0.022,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S714,2455497.57605,-0.146,0.015,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1486,2455497.57605,1.693,0.038,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S466,2455497.57605,-1.115,0.037,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S681,2455497.57605,0.108,0.010,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2067,2455497.57605,-0.241,0.018,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2066,2455497.57605,-0.016,0.022,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2065,2455497.57605,0.923,0.031,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1782,2455497.57605,-0.666,0.012,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S458,2455497.57605,-0.494,0.110,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S222,2455497.57605,-1.368,0.065,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1702,2455497.57605,-1.688,0.020,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC810,2455497.57605,-1.690,0.085,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-AC812,2455497.57605,-1.796,0.098,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S455,2455497.57605,-0.564,0.054,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S432,2455497.57605,-2.025,0.026,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S195,2455497.57605,-0.702,0.112,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S499,2455497.57605,0.918,0.099,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S2195,2455497.57605,-1.297,0.055,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S447,2455497.57605,1.645,0.275,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1599,2455497.57605,0.023,0.040,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S211,2455497.57605,-2.097,0.051,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S188,2455497.57605,-0.858,0.118,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S154,2455497.57605,-1.418,0.268,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S726,2455497.57605,-1.463,0.017,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1977,2455497.57605,0.042,0.063,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1976,2455497.57605,0.074,0.022,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S1975,2455497.57605,1.752,0.047,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
M15-S180,2455497.57605,-0.864,0.119,SG,NO,ABS,M15-S1747,-4.205,M15-S1783,-3.954,1.07273,0,110115,NGC7078 K28 Sloan G final 24 images
